segment 1 proximal preop plane,segment 1 distal preop plane,segment 1 proximal postop plane,segment 1 distal postop plane,segment 2 proximal preop plane,segment 2 distal preop plane,segment 2 proximal postop plane,segment 2 distal postop plane,segment 3 proximal preop plane,segment 3 distal preop plane,segment 3 proximal postop plane,segment 3 distal postop plane,NEW segment 1 proximal postop plane,NEW segment 1 distal postop plane,NEW segment 2 proximal postop plane,NEW segment 2 distal postop plane,NEW segment 3 proximal postop plane,NEW segment 3 distal postop plane,phi proximal segment 1,theta proximal segment 1,psi proximal segment 1,phi distal segment 1,theta distal segment 1,psi distal segment 1,phi proximal segment 2,theta proximal segment 2,psi proximal segment 2,phi distal segment 2,theta distal segment 2,psi distal segment 2,phi proximal segment 3,theta proximal segment 3,psi proximal segment 3,phi distal segment 3,theta distal segment 3,psi distal segment 3,distance segment 1 preop,distance segment 2 preop,distance segment 3 preop,distance segment 1 postop,distance segment 2 postop,distance segment 3 postop,delta segment 1 proximal,delta segment 1 distal,delta segment 2 proximal,delta segment 2 distal,delta segment 3 proximal,delta segment 3 distal
-0.18x + -0.28y + -0.02z,0.06x + -0.33y + -0.02z,-0.19x + -0.27y + -0.04z,0.03x + -0.33y + -0.02z,-0.11x + -0.31y + 0.03z,-0.02x + -0.29y + -0.17z,-0.1x + -0.32y + 0.04z,-0.01x + -0.3y + -0.15z,-0.09x + -0.3y + 0.12z,0.06x + -0.32y + -0.08z,-0.04x + -0.28y + 0.17z,0.1x + -0.32y + -0.05z,-0.18x + -0.28y + -0.02z,0.06x + -0.33y + -0.02z,-0.11x + -0.31y + 0.03z,-0.02x + -0.29y + -0.17z,-0.09x + -0.3y + 0.12z,0.06x + -0.32y + -0.08z,2.18,1.18,3.66,0.53,0.31,5.29,1.98,0.93,3.23,5.22,0.77,1.6,9.5,5.08,7.99,5.41,2.97,6.37,30.03622120112049,40.602875503242444,41.136874615282935,40.602875503242444,29.316517686339104,33.52490403362812,3.9755929441519413,4.970791534516252,2.483403901708243,5.3243390678041465,5.3333248556063495,1.5702166535851632
