segment 1 proximal preop plane,segment 1 distal preop plane,segment 1 proximal postop plane,segment 1 distal postop plane,segment 2 proximal preop plane,segment 2 distal preop plane,segment 2 proximal postop plane,segment 2 distal postop plane,segment 3 proximal preop plane,segment 3 distal preop plane,segment 3 proximal postop plane,segment 3 distal postop plane,NEW segment 1 proximal postop plane,NEW segment 1 distal postop plane,NEW segment 2 proximal postop plane,NEW segment 2 distal postop plane,NEW segment 3 proximal postop plane,NEW segment 3 distal postop plane,phi proximal segment 1,theta proximal segment 1,psi proximal segment 1,phi distal segment 1,theta distal segment 1,psi distal segment 1,phi proximal segment 2,theta proximal segment 2,psi proximal segment 2,phi distal segment 2,theta distal segment 2,psi distal segment 2,phi proximal segment 3,theta proximal segment 3,psi proximal segment 3,phi distal segment 3,theta distal segment 3,psi distal segment 3,distance segment 1 preop,distance segment 2 preop,distance segment 3 preop,distance segment 1 postop,distance segment 2 postop,distance segment 3 postop,delta segment 1 proximal,delta segment 1 distal,delta segment 2 proximal,delta segment 2 distal,delta segment 3 proximal,delta segment 3 distal
-0.18x + -0.28y + -0.0z,0.04x + -0.33y + -0.02z,-0.12x + -0.31y + -0.04z,0.08x + -0.32y + -0.04z,-0.13x + -0.3y + 0.03z,-0.01x + -0.28y + -0.17z,-0.07x + -0.32y + 0.05z,0.01x + -0.3y + -0.15z,-0.07x + -0.3y + 0.12z,0.07x + -0.32y + -0.06z,-0.01x + -0.27y + 0.2z,0.1x + -0.31y + -0.07z,-0.18x + -0.28y + -0.0z,0.04x + -0.33y + -0.02z,-0.13x + -0.3y + 0.03z,-0.01x + -0.28y + -0.17z,-0.07x + -0.3y + 0.12z,0.07x + -0.32y + -0.06z,-5.67,3.06,-12.64,-3.95,-0.34,-6.84,3.05,-2.04,-10.98,5.12,1.75,-2.86,15.1,-5.57,-9.48,-1.31,0.59,-4.82,30.430718361867886,39.22492049240325,40.25436165037228,39.22492049240325,27.347823597454035,31.74157267331142,11.476949858095452,7.897403669301497,9.033826224493254,5.165536944129087,11.667009348154181,4.606309942066872
