segment 1 proximal preop plane,segment 1 distal preop plane,segment 1 proximal postop plane,segment 1 distal postop plane,segment 2 proximal preop plane,segment 2 distal preop plane,segment 2 proximal postop plane,segment 2 distal postop plane,segment 3 proximal preop plane,segment 3 distal preop plane,segment 3 proximal postop plane,segment 3 distal postop plane,NEW segment 1 proximal postop plane,NEW segment 1 distal postop plane,NEW segment 2 proximal postop plane,NEW segment 2 distal postop plane,NEW segment 3 proximal postop plane,NEW segment 3 distal postop plane,phi proximal segment 1,theta proximal segment 1,psi proximal segment 1,phi distal segment 1,theta distal segment 1,psi distal segment 1,phi proximal segment 2,theta proximal segment 2,psi proximal segment 2,phi distal segment 2,theta distal segment 2,psi distal segment 2,phi proximal segment 3,theta proximal segment 3,psi proximal segment 3,phi distal segment 3,theta distal segment 3,psi distal segment 3,distance segment 1 preop,distance segment 2 preop,distance segment 3 preop,distance segment 1 postop,distance segment 2 postop,distance segment 3 postop,delta segment 1 proximal,delta segment 1 distal,delta segment 2 proximal,delta segment 2 distal,delta segment 3 proximal,delta segment 3 distal
-0.16x + -0.29y + -0.02z,0.09x + -0.32y + -0.03z,-0.15x + -0.3y + -0.02z,0.07x + -0.32y + -0.03z,-0.11x + -0.31y + 0.03z,0.0x + -0.29y + -0.17z,-0.03x + -0.33y + 0.03z,-0.01x + -0.29y + -0.17z,-0.06x + -0.3y + 0.14z,0.06x + -0.32y + -0.07z,-0.1x + -0.29y + 0.12z,0.07x + -0.32y + -0.07z,-0.16x + -0.29y + -0.02z,0.09x + -0.32y + -0.03z,-0.11x + -0.31y + 0.03z,0.0x + -0.29y + -0.17z,-0.06x + -0.3y + 0.14z,0.06x + -0.32y + -0.07z,-0.68,0.52,-2.59,0.01,-0.25,2.65,-1.36,-1.19,-14.78,-0.32,-0.56,0.97,-1.94,2.84,4.95,0.78,0.34,-0.78,29.807605373109155,40.713323308885954,40.798167081716315,40.713323308885954,26.566964809531665,32.44957930647514,2.4675460150126582,2.4774432601433034,13.911741955336112,0.32463463008232907,0.881385662846327,0.028153774916290786
